ID;Label;Interval;type;Degree;Weighted Degree;Eccentricity;Closeness Centrality;Harmonic Closness Centrality;Betweeness Centrality;PageRank;Component Number;Authority;Hub;stat_inf_class;clustering;Number of triangles;Modularity Class;Eigen Centrality
friss káposzta;friss káposzta;;ingredient;1;1.0;7.0;0.24910607866507747;0.2635480747322856;0.0;3.1677488706566856E-4;0;0.0021808806;8.690262E-4;21;0.0;0;2;0.006034746062549327
friss tormahajtás;friss tormahajtás;;ingredient;3;3.0;7.0;0.26092384519350814;0.27744645705172105;345.8428789311019;6.842997030917438E-4;0;0.003835313;0.0015282764;25;0.0;0;0;0.011141334420647816
furaneol;furaneol;;molecule;11;11.0;6.0;0.2798794777368597;0.31337719298245625;4322.926631701531;0.0019288792718082043;0;0.0060478896;0.015177593;5;0.0;0;1;0.04828063586900888
furfural;furfural;;molecule;8;8.0;6.0;0.27672955974842767;0.30512360446570913;661.3950962749316;0.0012586780550475486;0;0.00454269;0.011400182;26;0.0;0;1;0.034904394576214845
füge;füge;;ingredient;7;7.0;5.0;0.2835820895522388;0.3015350877192998;25.42978458364259;9.018465095908568E-4;0;0.02529891;0.010080982;10;0.0;0;1;0.07023596471582387
fürjhús;fürjhús;;ingredient;4;4.0;7.0;0.28319783197831977;0.3133116883116892;264.95182768842295;7.259546764953943E-4;0;0.00461694;0.0018397458;26;0.0;0;0;0.02314400703173666
Fürjhús sülve;Fürjhús sülve;;dish;3;3.0;6.0;0.2459546925566343;0.26024720893141845;115.64387517025007;6.569833214232366E-4;0;6.700919E-4;0.001681631;26;0.0;0;0;0.006614269626630075
Füstölt pecsenye;Füstölt pecsenye;;dish;2;2.0;6.0;0.2518830973184694;0.26778309409888235;10.171336795188163;4.2419710462261197E-4;0;8.702062E-4;0.0021838301;11;0.0;0;0;0.008542523459101913
füstölt sonka;füstölt sonka;;ingredient;7;7.0;7.0;0.2925122463261022;0.32158236500341897;460.52350925532073;0.001101437053593032;0;0.006615633;0.0026361768;14;0.0;0;0;0.030725717077658334
füstölt szalonna vagy sonka;füstölt szalonna vagy sonka;;ingredient;5;5.0;7.0;0.23696145124716553;0.2565504670767818;47.451057631864906;8.746220237283073E-4;0;0.002248525;8.9598243E-4;14;0.0;0;0;0.008485556361051246
galamb;galamb;;ingredient;5;5.0;7.0;0.29603399433427763;0.32469526087947265;172.5714739334005;7.504892983117973E-4;0;0.010435217;0.004158184;36;0.0;0;0;0.03876310232461507
Galuska;Galuska;;dish;10;10.0;6.0;0.3313515655965121;0.3696371610845294;812.3231573443185;0.0012561947846982723;0;0.02708876;0.06798108;33;0.0;0;2;0.19021298845846368
gamey notes;gamey notes;;molecule;1;1.0;7.0;0.23410809297115653;0.24661369332421873;0.0;3.1349847732302084E-4;0;2.1729723E-4;5.453163E-4;15;0.0;0;0;0.002548778937300123
geosmin;geosmin;;molecule;6;6.0;6.0;0.2496267542550015;0.2675438596491218;369.6271386186696;0.0010143269442653925;0;0.0018587298;0.0046645952;27;0.0;0;0;0.016031499014839398
geranial;geranial;;molecule;3;3.0;6.0;0.27783316716517115;0.3057216905901109;262.42950677909346;5.891784791899048E-4;0;0.006196436;0.015550379;24;0.0;0;3;0.04306340736266759
geraniol;geraniol;;molecule;9;9.0;6.0;0.2482922482922483;0.270653907496012;764.2231857733003;0.0015259320997298305;0;0.0018506858;0.0046444223;35;0.0;0;1;0.017193484834254726
gingerol;gingerol;;molecule;1;1.0;6.0;0.27169320766980826;0.2987041467304614;0.0;2.803600023681966E-4;0;0.006051624;0.015186964;2;0.0;0;2;0.04116540310552115
Gombát fõzni;Gombát fõzni;;dish;8;8.0;6.0;0.3249125534395647;0.3620614035087716;1658.9843776578211;0.0011555396653292957;0;0.022158196;0.0556075;3;0.0;0;2;0.15381129195613322
görögdinnyehéj;görögdinnyehéj;;ingredient;3;3.0;6.0;0.2822417285617826;0.3084529505582151;192.0022226757518;6.321626393000155E-4;0;0.003527973;0.001405816;21;0.0;0;0;0.016582605713000343
Görögdinnye-liktáriom;Görögdinnye-liktáriom;;dish;4;4.0;6.0;0.30589096231247714;0.33748006379585305;479.3096732222009;7.38524323988427E-4;0;0.0089050215;0.022347761;21;0.0;0;0;0.06384837106715331
guaiacol;guaiacol;;molecule;10;10.0;6.0;0.27969220475075274;0.3108253588516739;1191.3408883545937;0.0015228151164449451;0;0.0060630087;0.015215499;14;0.0;0;0;0.04872229842473084
Gutta-lév;Gutta-lév;;dish;16;16.0;5.0;0.3623753792804508;0.3981060606060602;2609.831265173484;0.0018750178538318092;0;0.04368862;0.10963958;8;0.0;0;2;0.3046854667854832
gyömbér;gyömbér;;ingredient;136;136.0;5.0;0.3728813559322034;0.4603668261562975;33519.95761446136;0.01625979213153012;0;0.36120895;0.14393273;2;0.0;0;2;1.0
Gyömbéres lév;Gyömbéres lév;;dish;4;4.0;6.0;0.28698935805012016;0.3164274322169057;140.3048616178146;6.318746523334135E-4;0;0.0076862923;0.01928927;13;0.0;0;1;0.05417647075252806
Gyömbéres sása, azaz gyömbéres mártás;Gyömbéres sása, azaz gyömbéres mártás;;dish;3;3.0;6.0;0.2800670016750419;0.3112041467304617;39.27108411642049;4.960613977435123E-4;0;0.010608929;0.02662383;13;0.0;0;2;0.07273393237757524
gyümölcs;gyümölcs;;ingredient;4;4.0;5.0;0.30803242446573326;0.33307416267942697;769.4206838327336;6.900913474273414E-4;0;0.0078301625;0.0031201309;39;0.0;0;1;0.02947081389294208
Gyümölcs-lév;Gyümölcs-lév;;dish;10;10.0;6.0;0.3244082266201009;0.36234051036682585;780.047247805356;0.0012513514685623345;0;0.025949936;0.06512313;13;0.0;0;1;0.18113814222744995
hagyma;hagyma;;ingredient;11;11.0;7.0;0.27959866220735785;0.30189393939394077;556.3311958971614;0.001645774782588617;0;0.021797515;0.008685765;6;0.0;0;2;0.06089255310470603
Hagyma lével;Hagyma lével;;dish;7;7.0;6.0;0.31393165602703715;0.3484649122807018;267.06309391974975;8.962071143356628E-4;0;0.02222306;0.055770274;29;0.0;0;2;0.15344440174959986
Hagyma rántva;Hagyma rántva;;dish;7;7.0;6.0;0.33560818948213567;0.3713317384370015;1107.1678151275846;0.0010083753246712605;0;0.022707615;0.056986306;27;0.0;0;2;0.15942143966472339
háj;háj;;ingredient;6;6.0;5.0;0.304;0.33008373205741753;483.13816546755965;8.998778297415692E-4;0;0.012297589;0.004900294;33;0.0;0;0;0.04511365379415851
Hajtott tejes étek;Hajtott tejes étek;;dish;5;5.0;6.0;0.30633931843165996;0.34268341307814987;431.6721342388695;7.519863671770691E-4;0;0.0140575515;0.03527838;26;0.0;0;1;0.09941748871799959
hal;hal;;ingredient;25;25.0;5.0;0.3263075722092115;0.36082535885167416;4010.299463508993;0.0030762991221150427;0;0.060439177;0.024083508;6;0.0;0;2;0.17538972180614748
Hal fekete lével;Hal fekete lével;;dish;13;13.0;6.0;0.35529111772205696;0.39196570972886735;1581.9383536078215;0.0015694663953651653;0;0.03868624;0.09708575;29;0.0;0;2;0.2703111384301121
halikra;halikra;;ingredient;6;6.0;7.0;0.26339004410838057;0.28348997493734424;1487.2903931218962;0.0011483780800058345;0;0.0057725185;0.0023002042;27;0.0;0;0;0.01736290902357168
Hal rizskásával;Hal rizskásával;;dish;10;10.0;6.0;0.3134608173978253;0.3501395534290271;1867.3162509590409;0.001325636303764263;0;0.020507285;0.051464416;27;0.0;0;2;0.14371986578445872
Hal téjfellel;Hal téjfellel;;dish;20;20.0;6.0;0.35468816291896477;0.3954545454545452;3512.0551729071267;0.0023967944267940288;0;0.035590783;0.08931747;37;0.0;0;2;0.25515252986249465
hamu;hamu;;ingredient;3;3.0;7.0;0.25150421179302046;0.2676207564365464;5.794470973336409;5.939612250934339E-4;0;0.0038478305;0.0015332637;39;0.0;0;0;0.01137747668696047
harcsa;harcsa;;ingredient;4;4.0;7.0;0.209;0.22239405331510492;168.16860986924686;8.37767598896313E-4;0;6.500642E-4;2.590351E-4;27;0.0;0;0;0.003584849870157569
hexanal;hexanal;;molecule;105;105.0;6.0;0.36779586449626045;0.4506578947368413;42813.24085453579;0.015141983373832034;0;0.02335775;0.058617402;19;0.0;0;0;0.24763892770245702
hexanoic acid;hexanoic acid;;molecule;3;3.0;6.0;0.2611683848797251;0.2887161084529496;103.09067336702613;5.645297646545861E-4;0;0.0038859576;0.009752072;31;0.0;0;1;0.029815006382533926
hexyl acetate;hexyl acetate;;molecule;9;9.0;6.0;0.2643060385709769;0.2867623604465707;1229.5818500897246;0.0015565925950826677;0;0.0022644447;0.005682767;39;0.0;0;1;0.020316452965519653
Hideg étek;Hideg étek;;dish;4;4.0;6.0;0.25097568297808465;0.26840111642743114;229.68487258675935;7.742210028164773E-4;0;0.0011092761;0.0027837919;11;0.0;0;2;0.010339971601945502
hideg tej;hideg tej;;ingredient;4;4.0;7.0;0.25518925518925517;0.2804653679653677;173.21174128005896;6.966918326298871E-4;0;0.0025514856;0.0010167075;31;0.0;0;1;0.01298419111385479
hotrienol;hotrienol;;molecule;2;2.0;6.0;0.25418060200668896;0.27623604465709645;31.570985055509293;4.4176957159942367E-4;0;0.003024194;0.0075894217;35;0.0;0;1;0.02226962267198125
humulene;humulene;;molecule;1;1.0;6.0;0.23729775759296054;0.2509768740031883;0.0;2.915934557068166E-4;0;0.0012712496;0.0031902872;13;0.0;0;1;0.00929057924799273
hús;hús;;ingredient;21;21.0;5.0;0.326817826426896;0.35970893141945764;1832.0394063744366;0.0024777956810681993;0;0.057630535;0.022964343;16;0.0;0;2;0.1724302757976122
húslé;húslé;;ingredient;5;5.0;7.0;0.30093592512598993;0.3291097060833915;197.69927736267363;7.627421320006515E-4;0;0.009012376;0.0035912218;3;0.0;0;0;0.03895998631471956
húsleves;húsleves;;ingredient;7;7.0;7.0;0.30757910228108903;0.33649464570517296;518.5061686904602;0.0010124120189802294;0;0.011689556;0.0046580117;15;0.0;0;0;0.04771786900403774
Húst bésózni;Húst bésózni;;dish;6;6.0;6.0;0.31299138899288653;0.34613237639553446;459.9337469924083;8.510363360881768E-4;0;0.014799377;0.037140045;29;0.0;0;2;0.10416750834494898
Hüvelyes borsó;Hüvelyes borsó;;dish;5;5.0;6.0;0.31944975162399697;0.3524720893141947;239.0558661553076;7.284856313007232E-4;0;0.01479548;0.03713027;28;0.0;0;2;0.10533437325920846
hydrogen cyanide (trace);hydrogen cyanide (trace);;molecule;1;1.0;6.0;0.23635849590048064;0.2503987240829336;0.0;2.9200464280673146E-4;0;0.001277223;0.003205279;10;0.0;0;1;0.009456780206290741
hydrogen sulfide;hydrogen sulfide;;molecule;7;7.0;6.0;0.2776486217203587;0.30514354066985616;494.0125257383063;0.0011338348092485735;0;0.0041000387;0.010289306;5;0.0;0;0;0.033910122499307194
hydroxymethylfurfural;hydroxymethylfurfural;;molecule;3;3.0;6.0;0.2549557792009759;0.2762958532695372;109.70987717609937;5.945327208302378E-4;0;0.0017222061;0.0043219933;5;0.0;0;1;0.014984786794100447
ibolyavirág;ibolyavirág;;ingredient;4;4.0;7.0;0.2297965915338098;0.24618648894964684;1190.6053465369353;0.0013049194914040298;0;7.676606E-4;3.058934E-4;35;0.0;0;1;0.003115322944695954
Ikrát főzni;Ikrát főzni;;dish;8;8.0;6.0;0.33587786259541985;0.3735047846889952;1564.0882943909414;0.0010598524883973636;0;0.02909768;0.07302262;27;0.0;0;2;0.20203990413718081
indole;indole;;molecule;1;1.0;6.0;0.23783783783783785;0.2502591706539065;0.0;3.1181963467938074E-4;0;2.0023447E-4;5.0249544E-4;11;0.0;0;0;0.0026696221383596436
Írós lév;Írós lév;;dish;12;12.0;6.0;0.3549893842887473;0.39168660287081314;1386.5155131232677;0.0014353296542259873;0;0.034596704;0.08682279;6;0.0;0;2;0.24391239444729454
írós vaj;írós vaj;;ingredient;7;7.0;7.0;0.2619047619047619;0.28283492822966577;944.2568861421847;0.001232058553749781;0;0.0047458424;0.0018910994;31;0.0;0;1;0.016974444151573766
isoamyl acetate;isoamyl acetate;;molecule;1;1.0;8.0;0.21419420958237254;0.22395762132604116;0.0;3.269838397423198E-4;0;1.1423027E-4;2.8666877E-4;25;0.0;0;1;0.0012424471293599809
isoamyl alcohol;isoamyl alcohol;;molecule;4;4.0;6.0;0.2595467246196833;0.28323365231259884;176.237564275219;7.129320718403267E-4;0;0.0036220169;0.009089698;25;0.0;0;1;0.026417840595904078
isovaleric acid;isovaleric acid;;molecule;2;2.0;8.0;0.2192499344348282;0.2316558441558427;1.0195559443665434;4.5899339951722365E-4;0;2.2783059E-4;5.717534E-4;31;0.0;0;1;0.0028603999688862933
juglone;juglone;;molecule;3;3.0;6.0;0.24451594033343083;0.25741626794258315;69.53899750858295;6.265457366673741E-4;0;3.9630898E-4;9.94558E-4;39;0.0;0;1;0.004555317540699373
juhbél;juhbél;;ingredient;4;4.0;7.0;0.2329988851727982;0.2521958304853026;66.48796782179973;7.360758688739795E-4;0;0.0012869686;5.128261E-4;12;0.0;0;0;0.005998918394738991
juhfej;juhfej;;ingredient;5;5.0;7.0;0.28887353144436767;0.3166097060833917;313.14335364549765;8.244045441111784E-4;0;0.0062073623;0.0024734864;12;0.0;0;0;0.025325964938793046
juhgyomor;juhgyomor;;ingredient;4;4.0;7.0;0.27941176470588236;0.30836750968330007;232.4063110926662;7.057012284005694E-4;0;0.0037048147;0.0014762839;12;0.0;0;0;0.01852092967821868
juhhús;juhhús;;ingredient;13;13.0;5.0;0.312406576980568;0.3421251993620421;2053.9135646825443;0.0018671935857893463;0;0.017563391;0.006998582;18;0.0;0;2;0.05949185995362892
juhhúsleves;juhhúsleves;;ingredient;4;4.0;7.0;0.30093592512598993;0.3271445659603566;133.06750378573673;6.445216505662284E-4;0;0.0077830586;0.0031013666;3;0.0;0;0;0.0331869056380975
juhláb;juhláb;;ingredient;5;5.0;7.0;0.28887353144436767;0.3166097060833917;313.14335364549765;8.244045441111784E-4;0;0.0062073623;0.0024734864;12;0.0;0;0;0.025325964938793046
juhtüdő;juhtüdő;;ingredient;4;4.0;7.0;0.29312762973352036;0.32265037593985074;249.78767665048994;6.638523068817701E-4;0;0.006427092;0.0025610493;12;0.0;0;0;0.031167028343917356
juh vastagbél;juh vastagbél;;ingredient;4;4.0;7.0;0.2329988851727982;0.2521958304853026;66.48796782179973;7.360758688739795E-4;0;0.0012869686;5.128261E-4;12;0.0;0;0;0.005998918394738991
kalács;kalács;;ingredient;6;6.0;7.0;0.26322418136020154;0.28351845522898256;962.4255311602792;0.0011537625169916637;0;0.0041717524;0.0016623392;31;0.0;0;1;0.014423377951560911
kapor;kapor;;ingredient;13;13.0;7.0;0.2799732083054253;0.30405844155844297;1727.2683839461167;0.001993513236051345;0;0.013828929;0.005510482;21;0.0;0;2;0.04199465375868047
Kaporral;Kaporral;;dish;6;6.0;6.0;0.28718653383716936;0.31481259968102066;441.00152991711576;8.92892301432569E-4;0;0.0062017217;0.015563628;18;0.0;0;2;0.046769473700363155
káposzta;káposzta;;ingredient;6;6.0;7.0;0.2617407639323732;0.28077295511506134;370.6751829375972;0.001084465520505185;0;0.002751649;0.0010964633;20;0.0;0;0;0.009966975534750141
Káposzta ikrával;Káposzta ikrával;;dish;5;5.0;6.0;0.2832937987123009;0.31578947368421006;462.3194211861018;7.870753292450227E-4;0;0.009830444;0.02467017;27;0.0;0;2;0.06784510164371885
Káposzta kolozsvári módon;Káposzta kolozsvári módon;;dish;6;6.0;6.0;0.30278884462151395;0.3339314194577354;303.08181399071464;8.314940641123279E-4;0;0.011937877;0.029958902;25;0.0;0;2;0.08475193835029035
káposztalé;káposztalé;;ingredient;12;12.0;7.0;0.2762723066754792;0.300868648894966;865.6351189321474;0.0017112803378840843;0;0.016174695;0.0064452114;27;0.0;0;2;0.04699201424848594
Káposzta-lév cibre;Káposzta-lév cibre;;dish;5;5.0;6.0;0.31630722663639804;0.35297049441786293;199.48541797695287;7.012011377389998E-4;0;0.017947696;0.045040973;27;0.0;0;2;0.12431191939146155
káposztalevél;káposztalevél;;ingredient;3;3.0;7.0;0.2545676004872107;0.27157666894509014;67.94725954745127;5.951503914850797E-4;0;0.0020360046;8.1129704E-4;25;0.0;0;0;0.006900168459425469
Káposztás béles;Káposztás béles;;dish;5;5.0;6.0;0.2948853615520282;0.3289274322169056;453.941877485256;7.713153067127219E-4;0;0.008600364;0.021583207;25;0.0;0;2;0.06129363791312693
Káposztát közönséges módon;Káposztát közönséges módon;;dish;7;7.0;6.0;0.29323044545773413;0.3226674641148327;540.9261575634862;0.0010158072101068328;0;0.006686316;0.016779747;11;0.0;0;2;0.05110052469533718
Káposzta vajjal;Káposzta vajjal;;dish;4;4.0;6.0;0.2802547770700637;0.31349681020733644;384.6710585561229;6.633850925653502E-4;0;0.00716061;0.017970039;20;0.0;0;0;0.05223881351893066
kappan;kappan;;ingredient;5;5.0;5.0;0.3145221971407073;0.3390151515151522;325.92175604223434;7.449382054222065E-4;0;0.0124439895;0.004958629;30;0.0;0;0;0.044974280193971254
Kappan-lév, azaz ivartalanított kakas-lé;Kappan-lév, azaz ivartalanított kakas-lé;;dish;20;20.0;6.0;0.3661848445028471;0.4060606060606055;3797.9751819341463;0.0023533347731244272;0;0.042556666;0.10679884;13;0.0;0;1;0.3024869128991451
Kapros túrós béles;Kapros túrós béles;;dish;6;6.0;6.0;0.30455373406193076;0.34182615629984053;982.7093401555547;9.612226029865647E-4;0;0.009924407;0.024905981;31;0.0;0;1;0.07254991863466483
Karbonáta;Karbonáta;;dish;21;21.0;6.0;0.36332029552368533;0.4035885167464109;5443.107879353965;0.002582085056670722;0;0.04065556;0.10202788;20;0.0;0;1;0.2910068354059937
kása;kása;;ingredient;5;5.0;7.0;0.2872852233676976;0.31615971747550825;270.71625714888296;8.030331613098726E-4;0;0.0074327607;0.0029617804;28;0.0;0;0;0.03146247597915915
Kása olajjal;Kása olajjal;;dish;5;5.0;6.0;0.2875816993464052;0.31722488038277513;154.330868760707;7.46085963309386E-4;0;0.007830614;0.019651458;28;0.0;0;2;0.05557211720894951
Kaszás lév;Kaszás lév;;dish;9;9.0;6.0;0.3345338135254102;0.3718301435406698;850.2784769222383;0.0011237270568616052;0;0.029745895;0.07464935;29;0.0;0;2;0.20798050613799843
kék káposzta;kék káposzta;;ingredient;3;3.0;7.0;0.22533692722371967;0.23997493734335715;54.73427737832244;6.199989529999817E-4;0;3.9267642E-4;1.5647206E-4;20;0.0;0;0;0.002735679788738617
Kék káposzta;Kék káposzta;;dish;4;4.0;6.0;0.2611683848797251;0.277930622009569;400.3455603428175;7.331403537914567E-4;0;0.001105194;0.002773548;20;0.0;0;0;0.010831475071888518
keményítő;keményítő;;ingredient;4;4.0;6.0;0.2904794996525365;0.3171251993620429;725.9073704541402;7.648680749528945E-4;0;0.0040115886;0.0015985246;5;0.0;0;1;0.018745329198690003
kemény sajt;kemény sajt;;ingredient;6;6.0;7.0;0.26239799121155055;0.2883629528366373;486.5089152952449;0.0010417141186875114;0;0.0035997042;0.001434395;31;0.0;0;1;0.015679643355245142
kendermag;kendermag;;ingredient;3;3.0;7.0;0.2886740331491713;0.3155815675552532;85.39328544529451;5.409744221731076E-4;0;0.0056156116;0.0022376918;8;0.0;0;0;0.025615118747935532
Kendermag-cibre;Kendermag-cibre;;dish;6;6.0;6.0;0.31944975162399697;0.35358851674641173;396.3159064785139;8.401286129426669E-4;0;0.01865064;0.046805054;8;0.0;0;2;0.13035977874385532
kenyér;kenyér;;ingredient;83;83.0;7.0;0.34206219312602293;0.4080741626794247;14617.649524469043;0.009763608410636126;0;0.20069225;0.079970844;17;0.0;0;2;0.563317292945482
kenyér (bél);kenyér (bél);;ingredient;3;3.0;7.0;0.27266797129810827;0.29074105718842685;57.637983561133304;5.414643803303817E-4;0;0.0050902055;0.0020283207;26;0.0;0;1;0.016007560521970738
kenyérbél;kenyérbél;;ingredient;10;10.0;7.0;0.28396739130434784;0.3071770334928245;238.0122032783455;0.00131991525334099;0;0.021004947;0.008369946;33;0.0;0;2;0.06046096932310309
kenyércipó;kenyércipó;;ingredient;3;3.0;7.0;0.25565749235474006;0.2756521986785149;27.573761624422268;5.437709150922798E-4;0;0.003758141;0.001497526;31;0.0;0;1;0.012060584741710578
Kenyér-kása;Kenyér-kása;;dish;12;12.0;6.0;0.32340425531914896;0.3631180223285485;972.341574125217;0.001450384262574939;0;0.025572121;0.06417496;18;0.0;0;2;0.1814776423936786
kenyérmorzsa;kenyérmorzsa;;ingredient;2;2.0;7.0;0.24358974358974358;0.25962918660287093;38.13859108586129;4.966420511332115E-4;0;0.0014918667;5.944715E-4;26;0.0;0;0;0.004813660538864603
kenyértészta;kenyértészta;;ingredient;4;4.0;7.0;0.25866336633663367;0.2775034176349975;113.23050706515016;7.562183725885504E-4;0;0.0027291179;0.001087485;35;0.0;0;1;0.009477092551319975
Kenyér-torta;Kenyér-torta;;dish;14;14.0;6.0;0.3592608508809626;0.3967304625199358;1612.731479696931;0.0016357747660088553;0;0.0431905;0.108389504;10;0.0;0;1;0.30258925305311707
Keresdi lév;Keresdi lév;;dish;12;12.0;6.0;0.3266901133255178;0.3654704944178627;1088.7001342924125;0.0014507873255631;0;0.026476005;0.06644332;13;0.0;0;2;0.1866694923731713
kerti saláta szára;kerti saláta szára;;ingredient;3;3.0;7.0;0.2828146143437077;0.30921337434495466;375.08007898792073;6.50701654446971E-4;0;0.0039279074;0.0015651798;21;0.0;0;0;0.017698109780740927
ketoisophorone;ketoisophorone;;molecule;1;1.0;6.0;0.24638962569997053;0.2659090909090893;0.0;2.824666567442921E-4;0;0.0032860553;0.00824658;36;0.0;0;2;0.022277950024061327
Kínzott kása;Kínzott kása;;dish;5;5.0;6.0;0.3074659801397573;0.3393740031897927;305.0358383032563;7.589592864868874E-4;0;0.011688203;0.029332338;28;0.0;0;0;0.084035493354944
Klödör, azaz gombóc;Klödör, azaz gombóc;;dish;11;11.0;6.0;0.3424825891028267;0.3808811802232852;741.845011086228;0.0013065348922205742;0;0.036303386;0.09110581;24;0.0;0;2;0.2525565677970159
Kocka-lév;Kocka-lév;;dish;7;7.0;6.0;0.32567199065056485;0.36313795853269526;297.3763181125422;8.91748024211221E-4;0;0.022322822;0.056020625;38;0.0;0;2;0.15694951577868635
Kocsonya;Kocsonya;;dish;6;6.0;6.0;0.3132259273136006;0.3452751196172249;627.5302824805578;9.055235999993051E-4;0;0.013603522;0.034138966;11;0.0;0;0;0.09632026279876872
kolbász;kolbász;;ingredient;8;8.0;7.0;0.26590330788804073;0.28723798131692924;2890.1822400366723;0.001995155517638889;0;0.0041208896;0.0016420722;14;0.0;0;0;0.013810171092312607
Kolbász, lévre;Kolbász, lévre;;dish;10;10.0;6.0;0.33668948852194924;0.3748604465709727;2742.1436456460606;0.0013238907302939086;0;0.028505806;0.07153726;14;0.0;0;2;0.19748756505407014
Koldus-lév;Koldus-lév;;dish;10;10.0;6.0;0.31511496419148133;0.35233253588516733;815.38338107026;0.001317651353261754;0;0.018729545;0.047003064;27;0.0;0;2;0.13150545911536005
korpa;korpa;;ingredient;3;3.0;7.0;0.28887353144436767;0.3157609933925737;125.77862294036537;5.507635151016317E-4;0;0.0049711;0.00198087;25;0.0;0;0;0.024120010601970405
Korpa-cibre;Korpa-cibre;;dish;8;8.0;6.0;0.31440391124482886;0.34958133971291866;1379.8301477191753;0.0012123075473392498;0;0.012542357;0.031475894;25;0.0;0;2;0.09036578348299472
kovász;kovász;;ingredient;8;8.0;7.0;0.26846499678869623;0.2908208020050138;1190.3163201249445;0.0014299989201643996;0;0.0053784447;0.0021431756;25;0.0;0;1;0.01810840551648607
Kozák-lével;Kozák-lével;;dish;7;7.0;6.0;0.30191404839292163;0.3362838915470493;273.18697891457197;9.387120823065305E-4;0;0.015214843;0.03818268;33;0.0;0;2;0.10560235796856265
köles;köles;;ingredient;5;5.0;7.0;0.29582448690728946;0.3226589200273424;226.871595598559;8.017500589953716E-4;0;0.008883154;0.0035397252;31;0.0;0;0;0.03484096921452076
köleskása;köleskása;;ingredient;3;3.0;7.0;0.28887353144436767;0.3157609933925737;125.77862294036537;5.507635151016317E-4;0;0.0049711;0.00198087;25;0.0;0;0;0.024120010601970405
Köles-kása;Köles-kása;;dish;5;5.0;6.0;0.3146405720737674;0.34970095693779907;237.477104461868;7.366508833454833E-4;0;0.013107815;0.032894954;31;0.0;0;1;0.09503143924145435
kömény;kömény;;ingredient;1;1.0;7.0;0.24316463059918558;0.2586352244246976;0.0;3.041885279584614E-4;0;0.0027388257;0.0010913535;12;0.0;0;2;0.007329011055541127
köménymag;köménymag;;ingredient;4;4.0;7.0;0.22729744426318652;0.2423843700159468;1703.6164566896698;0.0012213754887498885;0;5.3323986E-4;2.1248317E-4;24;0.0;0;3;0.0030455186214580787
köményzöld;köményzöld;;ingredient;3;3.0;7.0;0.25518925518925517;0.27305764411027567;69.2467247623389;6.165881772679976E-4;0;0.0028530394;0.0011368648;21;0.0;0;3;0.00930785927219189
körte;körte;;ingredient;13;13.0;6.0;0.28319783197831977;0.3058014354067002;2526.0990755887424;0.0020308544904314306;0;0.022571854;0.008994319;13;0.0;0;1;0.06497541556215716
Körtvély-béles, azaz körte-béles;Körtvély-béles, azaz körte-béles;;dish;9;9.0;6.0;0.3177499049790954;0.3516746411483254;835.3447998700076;0.0012019509523165815;0;0.013439518;0.03372738;38;0.0;0;1;0.1007519799579062
Körtvély-fánk, azaz körte-fánk;Körtvély-fánk, azaz körte-fánk;;dish;8;8.0;6.0;0.30633931843165996;0.341208133971292;886.1360736573563;0.0011585890536317319;0;0.009579587;0.024040624;25;0.0;0;1;0.07419181850966516
Körtvély fõve, azaz körte fõzve;Körtvély fõve, azaz körte fõzve;;dish;8;8.0;6.0;0.33969930922389274;0.37695374800637926;790.7335019728562;0.0010351802570906165;0;0.02914173;0.07313316;13;0.0;0;2;0.20240718804850225
Körtvély-pástétom, azaz körte-pástétom;Körtvély-pástétom, azaz körte-pástétom;;dish;9;9.0;6.0;0.32592592592592595;0.3604465709728864;1777.280945315494;0.0012889550729939735;0;0.012890486;0.032349553;35;0.0;0;1;0.09488727624057014
kövi csík;kövi csík;;ingredient;4;4.0;7.0;0.296875;0.32298929141034555;309.6755910161491;6.837788748524315E-4;0;0.0067194537;0.002677542;27;0.0;0;0;0.026447682032342698
kucsmagomba;kucsmagomba;;ingredient;6;6.0;7.0;0.27663798808735934;0.301668945089999;1536.087743584195;0.0011578920200652067;0;0.008290437;0.003303536;18;0.0;0;0;0.02745984941331378
Kukrejttel, azaz borecetes, fenyőmagvas mártással;Kukrejttel, azaz borecetes, fenyőmagvas mártással;;dish;11;11.0;6.0;0.3388731252533441;0.37739234449760745;1222.8724545415605;0.0013663003395392428;0;0.031122817;0.07810483;29;0.0;0;2;0.2162976770232353
Kutkusa, azaz juhbélből készült étel;Kutkusa, azaz juhbélből készült étel;;dish;10;10.0;6.0;0.2950935404165196;0.32982456140350863;2352.7443794578867;0.0014944286216235045;0;0.0093289325;0.023411578;12;0.0;0;0;0.06887172337460372
Lábbogó, azaz lebegő tejes étek;Lábbogó, azaz lebegő tejes étek;;dish;4;4.0;6.0;0.3010442924018725;0.33403110047846923;80.05040217233724;5.967265020305686E-4;0;0.011329923;0.028433202;20;0.0;0;1;0.08303935422297383
Lábból való saláta;Lábból való saláta;;dish;7;7.0;6.0;0.3141676061630966;0.3491427432216908;1046.8603490719674;0.0010342570331078828;0;0.01500049;0.037644755;11;0.0;0;2;0.10583961992311185
laboda;laboda;;ingredient;3;3.0;7.0;0.2830060934326337;0.31066871724766554;84.02533624997965;5.613087416048507E-4;0;0.0044963425;0.0017916911;20;0.0;0;0;0.022897099993373034
